,artist_name,track_name,track_id,popularity,year,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,hit
1119,Technimatic,Remember You,50BowVm1ttmmdg7TxpP3WF,14,2015,drum-and-bass,0.669,0.632,10,-4.987,1,0.0362,0.0125,0.683,0.104,0.385,87.008,331035,4,False
1120,Gianni Blu,Time of Our Lives,6qelzRzFScAxdnHCMp1nqj,36,2022,deep-house,0.745,0.754,1,-4.377,1,0.0425,0.0201,2.4e-06,0.0425,0.478,124.94,168840,4,False
1121,Jordan Davis,Almost Maybes,14JFKtBSqefxfMiKhq6JT8,60,2020,country,0.582,0.868,11,-3.927,1,0.0522,0.146,0.0,0.103,0.555,90.105,179153,4,True
1122,Dave Koz,I Believe,15XE0CR0HaMqJDiVemW4la,19,2003,jazz,0.541,0.291,3,-8.991,0,0.0266,0.23,0.675,0.116,0.0658,103.953,331533,4,False
1123,Katy Perry,Daisies,4uqh9bualXNHXXwO2wPorc,60,2020,dance,0.639,0.546,1,-5.382,1,0.0407,0.0837,0.0,0.122,0.149,122.179,173124,4,True
1124,Ellie Goulding,On My Mind,5a7NdkF09AfD0H607eiOkX,63,2015,edm,0.702,0.705,0,-6.666,1,0.0543,0.258,5.93e-06,0.0879,0.743,154.911,213445,4,True
1125,Nana Grizol,Voices Echo Down Thee Halls,2z3H47FWdk1nnkb9S7K5WU,19,2008,folk,0.311,0.918,3,-5.089,1,0.0972,0.0547,1.41e-06,0.304,0.742,171.484,150453,4,False
1126,Niall Horan,Too Much To Ask,39jXnbACjiaiTwwhsr5sY5,68,2017,dance,0.443,0.533,0,-6.548,1,0.0396,0.371,0.0,0.128,0.201,77.344,223044,4,True
1127,Danna Paola,Pintando El Amor,7hipALmB4PgPnjG1wr8ls4,55,2009,dance,0.73,0.479,4,-6.741,1,0.0319,0.407,0.0,0.284,0.521,116.032,199880,4,False
1128,Examination Of The...,Lady Red / They Spy Down From Prison Towers All Around,6tSAvxztGZBWGJN6Ftn5dk,1,2001,emo,0.118,0.555,8,-9.548,0,0.0436,0.000267,0.557,0.11,0.0796,81.177,319040,5,False
1129,Concept Art,The Ones We Hate The Most,25Szr9AJSr6J6almYEJkSF,15,2018,hardstyle,0.464,0.92,6,-4.392,0,0.0546,0.0122,9.34e-05,0.0666,0.185,149.897,173102,4,False
1130,Taylor Swift,The Moment I Knew (Taylor's Version),0NRHj8hDwwmSPaA41o379r,63,2021,pop,0.636,0.402,7,-7.855,1,0.031,0.0494,0.0,0.107,0.208,125.952,285280,4,True
1131,Feanna Wong,差一點我們會飛,6d07WYgpKGBO5yRJNx1vXY,23,2015,cantopop,0.172,0.425,10,-5.205,1,0.0362,0.659,0.0,0.137,0.273,70.141,275229,4,False
1132,Ricky Martin,Tal Vez,2VspVkHity8i4H9jammhhR,60,2003,pop,0.512,0.615,11,-5.318,1,0.0319,0.216,0.0,0.123,0.193,115.884,279227,4,True
1133,Horse Lords,Zero Degree Machine,3hrMNAes6qotK2VP84B7zd,30,2022,garage,0.516,0.547,8,-10.322,1,0.0678,0.156,0.919,0.114,0.926,109.958,419669,3,False
1134,Cano Estremera,El Callejero - En Vivo,6Fyb5YGMpdWmy3l8mgSCT3,22,2015,jazz,0.722,0.836,10,-3.871,0,0.0469,0.529,3.73e-06,0.391,0.965,91.163,489535,4,False
1135,Mikel Erentxun,A un minuto de ti,4hcpAHopNMzuOHzGQIUXDv,22,2017,spanish,0.492,0.916,0,-4.915,1,0.0889,0.0747,0.0059,0.0997,0.401,150.4,235827,4,False
1136,Eddie Bond,Buford Pusser's Child,1j5qdW6U6HbSZXbLcIox3O,0,2022,rock-n-roll,0.396,0.37,2,-10.689,1,0.0535,0.594,0.00759,0.113,0.342,89.792,190485,3,False
1137,Offset,Red Room,4TWflhgevIGo448fWc6mQq,58,2019,hip-hop,0.936,0.559,7,-8.587,0,0.157,0.479,0.0,0.128,0.527,112.347,241440,4,True
1138,J. Cole,Wet Dreamz,4tqcoej1zPvwePZCzuAjJd,83,2014,hip-hop,0.495,0.722,6,-8.108,0,0.357,0.0697,0.0,0.113,0.539,175.627,239267,4,True
1139,The Weeknd,Wicked Games,4PouRT4KlI9TRHp45uMqdO,50,2012,pop,0.658,0.591,9,-5.197,1,0.0309,0.00959,5.27e-06,0.325,0.326,114.078,323747,4,True
1140,Andy Griggs,She Thinks She Needs Me,5Eph6Vs0PftspPXZqlVN2y,42,2004,country,0.497,0.568,0,-7.67,1,0.0285,0.0788,0.0,0.223,0.386,138.107,239000,4,True
1141,Miley Cyrus,We Can't Stop,2y4lAQpi5VTNLu2ldeTdUH,78,2013,pop,0.613,0.622,1,-5.794,0,0.0334,0.00882,0.0,0.37,0.484,80.003,231240,4,True
1142,Destiny's Child,Cater 2 U,4PF832BvZOBmAMxeYvOZIa,36,2013,dance,0.577,0.58,11,-7.056,0,0.205,0.271,0.0,0.242,0.474,125.769,245480,4,True
1143,Bowling For Soup,1985,5oQcOu1omDykbIPSdSQQNJ,68,2004,pop,0.606,0.887,4,-4.404,1,0.0598,0.000242,0.0,0.337,0.903,119.974,193000,4,True
1144,Eagles,After the Thrill Is Gone - 2013 Remaster,6rQb5OsK07ONTTYRD8mFg1,30,2003,country,0.572,0.358,7,-10.168,1,0.0292,0.407,0.00573,0.122,0.405,77.232,236664,4,False
1145,Billie Eilish,NDA,38GBNKZUhfBkk3oNlWzRYd,73,2021,electro,0.765,0.373,8,-9.921,1,0.0713,0.341,0.525,0.112,0.554,85.016,195777,4,True
1146,Glee Cast,Do They Know It's Christmas?,1DvYAcGqkmL2ZIxaHk8Alb,12,2012,club,0.497,0.731,10,-5.427,1,0.0327,0.00085,6.96e-06,0.261,0.558,115.988,205360,4,True
1147,Wig Wam,Out of the Dark,6GO25t38EslgzWidfR8yBg,32,2023,hard-rock,0.488,0.87,6,-5.644,1,0.039,7.69e-06,0.00346,0.0968,0.363,126.057,268277,4,False
1148,Paramore,Still Into You,6fDLGHjsSn6wXYkL9dIrrk,37,2021,emo,0.602,0.923,5,-3.763,1,0.0439,0.0098,0.0,0.056,0.765,136.009,216013,4,True
1149,Justin Bieber,Heartbreaker,2GCKWEsbb0Xo1oodTOKVi1,59,2014,pop,0.568,0.517,6,-7.316,0,0.0894,0.146,0.0,0.343,0.578,104.443,262840,4,True
1150,Bryson Tiller,7:00,7LJZyNjN5U0LdYSBQ9hlLz,60,2021,hip-hop,0.685,0.572,0,-5.685,0,0.147,0.11,0.0,0.183,0.275,117.336,188293,4,False
1151,Little Big Town,Bring It On Home,63YyQQtDdufxojf9LdC443,48,2005,country,0.55,0.514,8,-7.348,1,0.0265,0.118,0.0,0.0906,0.311,138.105,260627,4,True
1152,Obie Bermudez,Antes,0TIKTcvtKI26PNRvjyeHjP,67,2003,pop,0.539,0.566,8,-8.21,1,0.033,0.188,0.0,0.101,0.628,74.997,218973,4,False
1153,Sven Van Hees,Humming Birds,3wavuvN6WY6Aem80UlkvoY,7,2002,chill,0.716,0.638,2,-10.619,1,0.0763,0.00187,0.701,0.377,0.659,88.508,212653,4,False
1154,Friday Pilots Club,Breaking My Bones,0vukOuWKf5Y8tekLGdOrwk,46,2021,alt-rock,0.675,0.561,1,-7.7,1,0.0482,0.00864,0.0,0.323,0.432,124.053,244373,4,False
1155,August Burns Red,Backfire,6qA3JeQaSLng3XmIFr7IC0,53,2023,death-metal,0.208,0.992,7,-2.63,1,0.163,6.45e-05,0.0131,0.69,0.0374,98.435,262925,3,False
1156,Big Fuckin Skull,Skulls That Ride City Buses,462ycal2yP6xutvg7zTJHi,13,2000,punk,0.361,0.986,0,-6.548,1,0.0686,0.0414,0.0,0.33,0.678,138.523,75587,4,False
1157,Kehlani,Toxic,5nexAvWNhwg51EavnDgViy,69,2020,dance,0.653,0.453,7,-5.395,0,0.0351,0.307,0.00101,0.113,0.0405,111.737,168183,4,True
1158,Michalis Nikoloudis,Tragoudo Vathia Mou,6u5zhIcRP00w9cC4dXbxeL,15,2003,chill,0.785,0.384,9,-7.285,0,0.0334,0.813,0.0,0.288,0.566,110.059,180240,4,False
1159,Fountains Of Wayne,Stacy's Mom,4r1p0rILitWmWr7ZYO7B4c,19,2017,power-pop,0.749,0.773,4,-4.713,1,0.0438,0.00227,2.97e-05,0.0932,0.902,118.038,197360,4,True
1160,Ivan Gough,In My Mind,7rPt4GvJPICVddI1L01WLS,29,2012,electro,0.639,0.828,7,-6.472,0,0.123,0.0104,0.608,0.436,0.0685,127.984,442498,4,False
1161,NYC Jazz Quartett,My Baby Just Cares For Me,7jIJ0JQRM1ABgnCjPDamCd,39,2008,jazz,0.723,0.338,9,-12.513,1,0.0337,0.829,0.00043,0.137,0.721,117.653,221025,4,False
1162,Ashley McBryde,One Night Standards,47qZzTLLJcuD69AIKnquo4,59,2020,country,0.537,0.686,5,-5.022,1,0.0293,0.0287,0.00709,0.0988,0.611,78.052,190973,4,True
1163,Jason Aldean,Take A Little Ride,2o5mwv7hvas1jdUg14Nihv,56,2012,country,0.472,0.866,2,-3.771,1,0.0413,0.044,0.0,0.213,0.775,163.867,187613,4,True
1164,Nonpoint,Past It All - Acoustic Version,2Uc8fsGe1IZ8Cbr5Qn3qEf,5,2004,industrial,0.564,0.496,7,-6.162,0,0.0345,0.548,0.0,0.331,0.392,142.906,219794,4,False
1165,Sonu Nigam,Modada Olage,16s8XYhOiveXIyQ0XJVDVQ,28,2008,pop-film,0.727,0.608,2,-11.015,0,0.0341,0.304,0.000385,0.355,0.775,124.993,362643,4,False
1166,Madcon,Beggin',6bfGiEBOcZ8qjxDhOBlbvw,36,2007,dance,0.715,0.796,4,-4.889,0,0.0534,0.0284,0.0,0.0658,0.431,129.04,218707,4,True
1167,COWPERS,one eighth,4ggpqb5l0jI5IS8WVeApCl,0,2001,emo,0.44,0.656,9,-6.704,1,0.0934,0.00143,0.022,0.107,0.359,148.516,309787,4,False
1168,SLANDER,Dead - KLAXX Remix,55zRF8jgfuUcizi9JOVyNW,6,2016,dubstep,0.535,0.939,2,-4.138,1,0.106,0.00116,0.579,0.0834,0.0403,149.957,211200,4,False
1169,FIDLAR,Centipede,49xISBZpODXRwd7vVxGL93,53,2023,garage,0.524,0.631,4,-5.196,1,0.0328,0.000996,0.000779,0.291,0.243,98.054,157705,4,False
1170,Taylor Swift,Begin Again (Taylor's Version),05GsNucq8Bngd9fnd4fRa0,66,2021,pop,0.519,0.527,7,-7.673,1,0.0274,0.075,0.0,0.132,0.267,78.915,238867,4,True
1171,Carlos Di Sarli,Mañana No Estaras,3uqpmLNrDnCzqHp2aXQbpv,2,2005,tango,0.526,0.252,2,-10.948,0,0.0493,0.994,0.0185,0.191,0.387,121.314,137694,4,False
1172,Daddy Yankee,Gasolina,228BxWXUYQPJrJYHDLOHkj,79,2004,hip-hop,0.852,0.797,0,-6.543,1,0.0614,0.322,2.69e-06,0.0845,0.741,96.008,192600,4,True
1173,Taylor Swift,Cruel Summer,1BxfuPKGuaTgP7aM0Bbdwr,83,2019,pop,0.552,0.702,9,-5.707,1,0.157,0.117,2.06e-05,0.105,0.564,169.994,178427,4,True
1174,TWICE,Touchdown,33Y2SR1SLyfXD6lotmt0oP,51,2016,k-pop,0.784,0.837,2,-2.594,1,0.0438,0.0454,6.8e-05,0.335,0.682,110.002,202627,4,False
1175,S. Sowmya,Ksheera Sagara,5MBUzVQNrvIcIo5XAZ7GV4,0,2003,indian,0.376,0.384,0,-13.5,1,0.0382,0.973,0.59,0.322,0.701,170.415,224973,5,False
1176,Audio Active,Universal Joint,0tNhdeyyXvIRB5pn2BoFBs,0,2003,dub,0.523,0.825,11,-8.178,0,0.0525,0.824,0.849,0.67,0.395,66.969,316227,4,False
1177,Sent By Ravens,Prudence,3D44rHMVlLV2gN0xTg9ozY,28,2012,alt-rock,0.446,0.934,0,-2.314,0,0.0701,0.000103,0.0,0.369,0.699,143.028,143480,4,False
1178,Taylor Swift,Better Man (Taylor's Version) (From The Vault),4OmFmE0fzcMG6g0Y8p4eSD,67,2021,pop,0.473,0.579,4,-5.824,1,0.0384,0.214,0.0,0.0877,0.255,73.942,297013,4,True
1179,Blue October,Into The Ocean,2SiqlgLMfKQbczSMRp8drY,57,2006,indie-pop,0.758,0.606,0,-6.444,1,0.0325,0.282,0.0,0.144,0.361,107.95,239947,4,True
1180,Blake Shelton,Who Are You When I'm Not Looking,5ppz78VfOCLG695UcsPcG4,21,2013,country,0.412,0.457,4,-9.142,1,0.0288,0.409,0.0187,0.0978,0.202,74.824,187733,4,True
1181,Drake,Down Hill,3N3d4OWbPVxTQVBFqNyykk,56,2022,hip-hop,0.718,0.319,3,-11.261,1,0.0435,0.965,0.00036,0.0895,0.639,109.994,250865,4,True
1182,Seikima-II,聖飢魔II ミサ曲第II番「創世紀」,6j3PAVCfg9XZPUlWoJx275,10,2015,heavy-metal,0.374,0.845,3,-5.447,1,0.0454,9.74e-05,0.768,0.135,0.61,126.907,95000,4,False
1183,Magnolia Electric Co.,Leave The City,0jUHuziZHZykU3FFVgpcpQ,29,2005,alt-rock,0.496,0.406,7,-11.889,1,0.0339,0.248,0.118,0.112,0.245,120.373,268547,4,False
1184,Future,Never Stop,1AGPmw3QJBNfOK6XioDhZp,51,2019,hip-hop,0.571,0.556,1,-5.857,1,0.223,0.0662,0.000149,0.137,0.0762,155.465,291334,4,True
1185,Chris Janson,Good Vibes,1XVqh0dC0PIl72f2mQhsVt,61,2019,country,0.582,0.846,0,-2.771,1,0.0451,0.022,0.0,0.133,0.736,92.004,165587,4,True
1186,BROWN EYED SOUL,Round & Round,2zrU5OckikrN0oVCZspcHj,6,2007,k-pop,0.508,0.684,4,-6.079,1,0.0878,0.354,0.0,0.176,0.548,119.671,261853,4,False
1187,*NSYNC,Bye Bye Bye,3iMmPeDuCBw8h6t1ZQFn4t,32,2014,dance,0.594,0.943,8,-4.719,0,0.048,0.0818,0.00113,0.0882,0.914,172.624,200333,4,True
1188,Carrie Underwood,Dirty Laundry,5qRRiqndqXaq2QBudIrkYU,61,2015,pop,0.456,0.874,10,-4.129,0,0.114,0.0595,1.12e-05,0.111,0.5,200.179,204093,4,True
1189,David Cook,Light On,7zmqbdEqmQWgU2wOoBPG83,45,2008,pop,0.446,0.834,9,-4.014,0,0.0341,0.0794,0.0,0.114,0.363,132.034,228827,4,True
1190,Michael Jackson,You Rock My World,1Lhwn4PqeGpM4LTVUowW76,66,2001,pop,0.854,0.673,4,-3.132,0,0.185,0.038,0.000227,0.255,0.955,95.0,337733,4,True
1191,Moneybagg Yo,Just Say Det,1X5qFwlfEX1cHpp08hiGlw,55,2021,hip-hop,0.855,0.576,1,-8.501,1,0.38,0.0625,0.0,0.213,0.324,140.022,144033,4,True
1192,Ray Parker Jr.,Ghostbusters,5HAc5tQHIQpzSKWPnIFBL7,23,2014,disco,0.782,0.567,4,-15.478,1,0.0339,0.0307,0.0057,0.33,0.801,115.71,245973,4,True
1193,Jaya The Cat,God and State,5pqBRwLWKwBXSqrFOZRIyT,12,2001,ska,0.37,0.972,6,-3.901,0,0.141,0.000265,0.0,0.169,0.873,181.59,110667,4,False
1194,One Direction,Temporary Fix,2Xcvt8NRLw0xbB3ClfW8MI,64,2015,pop,0.556,0.902,4,-5.143,1,0.0449,9.17e-05,0.0,0.0888,0.96,145.914,175013,4,True
1195,Drake,Flight's Booked,6Yj7Zhxt73uvwFFvzQXdxO,64,2022,hip-hop,0.593,0.41,3,-13.097,0,0.0531,0.886,0.0993,0.115,0.201,122.584,254407,4,True
1196,The Agonist,Anxious Darwinians,3PAAnOYF5C30V9jpuhPxQk,20,2012,death-metal,0.438,0.992,2,-4.468,1,0.0787,3.11e-06,0.919,0.781,0.266,150.095,323800,4,False
1197,Gerry Thompson,Learning To Lean,5f1425ExYAn4WYEbc03Uk7,15,2006,gospel,0.517,0.374,5,-9.348,1,0.0226,0.7,4.29e-06,0.0942,0.281,81.507,192373,3,False
1198,Conan Gray,Heather,4xqrdfXkTW4T0RauPLv3WA,85,2020,pop,0.357,0.425,5,-7.301,1,0.0333,0.584,0.0,0.322,0.27,102.078,198040,3,True
1199,Childish Gambino,This Is America,0b9oOr2ZgvyQu88wzixux9,69,2018,hip-hop,0.854,0.463,5,-6.159,1,0.137,0.117,0.0,0.354,0.549,120.024,225773,4,True
1200,Leo Brouwer,"20 Estudios sencillos: 19 Movido, Allegretto",7yRAi8OqCFF8O2X9V6kqqa,0,2023,guitar,0.676,0.304,7,-12.991,1,0.056,0.971,0.836,0.109,0.379,79.428,86901,4,False
1201,Skillibeng,Doggy Style,75YHdfZiSyUdP8DqYPCkj6,32,2021,dancehall,0.864,0.723,9,-7.025,0,0.239,0.555,0.00757,0.184,0.581,100.982,127659,4,False
1202,Demi Lovato,Confident,3DXXKDbbZKyAZfNb96ST3q,70,2015,pop,0.594,0.749,3,-6.251,1,0.0677,0.00188,0.000139,0.0869,0.344,130.064,205746,4,True
1203,Alvaro,Shades,64lsh50BAYckRItMHXTcHP,20,2014,progressive-house,0.7,0.952,1,-5.118,1,0.0721,0.0334,0.645,0.225,0.0724,127.997,296307,4,False
1204,Billy Gilman,One Voice,3ZdA3QuqHqOJdsczRwT1hg,34,2000,country,0.442,0.447,0,-8.838,1,0.0252,0.101,0.0,0.0962,0.16,149.652,249840,4,True
1205,Gary Allan,Nothing On But The Radio,3SRuODYNV4j2ckkJ9Samju,58,2003,country,0.679,0.736,9,-5.954,1,0.026,0.0572,9.25e-06,0.139,0.664,109.444,212027,4,True
1206,Melendi,El límite,3Tn1VGh5yoE62VymQsJugy,19,2017,spanish,0.788,0.517,2,-6.872,0,0.0309,0.709,0.0,0.11,0.872,138.017,231973,4,False
1207,Lenny Kravitz,American Woman,2BdSaGVMxZzEeJYjjrlo6n,45,2000,pop,0.669,0.698,1,-7.971,1,0.0713,0.0243,0.0,0.0782,0.6,83.987,261707,4,False
1208,Trevor Daniel,Falling,26XaOsDMbl0e1cVKYfkz6w,70,2018,pop,0.785,0.431,10,-8.756,0,0.0364,0.123,0.0,0.0887,0.236,127.085,159382,4,True
1209,Styx,Love Is The Ritual,2uzLxRkuBxKJrzMCBjR585,8,2004,hard-rock,0.587,0.955,8,-4.914,1,0.0846,0.053,0.0,0.369,0.632,103.72,228360,4,False
1210,Britney Spears,Outrageous,2vPCRs3g0vdLU8sHlAEytO,50,2003,dance,0.828,0.662,7,-6.419,1,0.0461,0.0394,2.02e-05,0.191,0.847,105.014,201907,4,True
1211,Shinedown,Save Me,23SlyxzUtQtExgEButcOtR,57,2005,metal,0.524,0.816,11,-3.49,0,0.0308,0.00044,0.0,0.0777,0.252,116.026,213933,4,True
1212,Ellie Goulding,Lights,1Xk7C1FlOCNiDVH7hyDXiX,0,2023,dance,0.699,0.732,8,-6.307,0,0.0304,0.0771,0.00198,0.131,0.676,120.028,245853,4,True
1213,System Tazvida,Rudo Ndimashingise,7KdYMcSQKT6t9DuafvBDaY,6,2006,groove,0.564,0.796,10,-7.299,1,0.0688,0.818,0.00131,0.336,0.934,137.909,311000,4,False
1214,Diamond Rio,I Believe,6lZyMZGbnDusKNgBn3P252,35,2002,country,0.41,0.234,10,-10.767,1,0.0322,0.706,0.0,0.107,0.153,122.022,236560,4,True
1215,Cavetown,Paul,2MjzsLWwEBqnJAdXtDlaz1,48,2021,indie-pop,0.587,0.167,1,-14.868,1,0.0377,0.928,0.0,0.109,0.183,120.36,187122,4,False
1216,Drake,Fire & Desire,4BhGTc3Cgay2U1QcTS7vQe,68,2016,hip-hop,0.722,0.252,1,-14.411,0,0.0761,0.0671,0.0,0.0852,0.275,79.923,238120,4,True
1217,Aníbal Troilo,Sur (arr. A. Carlevaro),0yohlKn3e7xk4DKDdOjxlZ,0,2012,tango,0.477,0.132,2,-17.625,0,0.0546,0.982,0.941,0.0973,0.196,87.363,175080,4,False
1218,The Weeknd,Love To Lay,5ejT19NfiINj4cFmjRHwAC,45,2023,pop,0.713,0.781,7,-6.018,0,0.0564,0.0415,0.0,0.192,0.771,116.965,223302,4,True
1219,Cyndi Thomson,What I Really Meant To Say,2YhdP9Wq1yH2pshQ6sWnHo,41,2001,country,0.503,0.671,1,-5.717,1,0.0284,0.093,3.37e-05,0.176,0.381,140.115,200093,4,True
1220,Jason Aldean,Rearview Town,5WA2SHuL5eesmPnYflNzlT,57,2018,country,0.526,0.85,10,-4.47,0,0.0313,0.023,0.0,0.0948,0.338,141.973,184173,4,True
1221,Joecephus And The George Jonestown Massacre,Quittin' time,6BUhOefM9uixgVvUH4KDSf,10,2009,goth,0.546,0.957,7,-10.89,1,0.174,0.543,0.0,0.242,0.404,141.104,84133,4,False
1222,Eric Church,Smoke A Little Smoke,1ESipSqVefdknPg5IBKFND,63,2009,country,0.77,0.641,10,-6.077,0,0.035,0.0206,0.00023,0.106,0.639,96.98,191333,4,True
1223,Cold,Stupid Girl,7bU21gbkkH1GAK2FxghPHr,5,2019,industrial,0.429,0.868,0,-4.44,1,0.0639,0.000113,0.000416,0.0829,0.163,138.806,189853,3,True
1224,Chris Brown,Yo (Excuse Me Miss),7DFnq8FYhHMCylykf6ZCxA,71,2005,dance,0.536,0.612,4,-5.847,1,0.272,0.119,0.0,0.209,0.57,86.768,229040,4,True
1225,Maren Morris,Circles Around This Town,13G5xv1wUKvJYbK0wYmioN,55,2022,country,0.591,0.814,4,-4.986,1,0.0468,0.015,0.0,0.117,0.815,149.9,195760,4,True
1226,A Perfect Circle,The Outsider,3mk6cGPU0aB3ZZP5OP0bMW,12,2013,industrial,0.258,0.836,6,-6.124,1,0.0672,0.000112,0.703,0.0523,0.466,169.749,246013,3,True
1227,Savage Garden,I Knew I Loved You,68K0qD0VDqdm0eWXsGqnvM,52,2005,dance,0.556,0.517,9,-8.769,1,0.0287,0.307,0.00115,0.077,0.779,169.938,251253,4,True
1228,Lil Baby,Low Down,5m0yZ33oOy0yYBtdTXuxQe,68,2020,hip-hop,0.962,0.619,10,-5.562,0,0.405,0.0354,0.0,0.083,0.154,127.958,144652,4,True
1229,Rascal Flatts,I Like The Sound Of That,5S5rw0WLVCAux5B5bWCehK,61,2014,country,0.611,0.8,0,-5.61,1,0.0377,0.257,0.0,0.194,0.527,89.974,209280,4,True
1230,Audioslave,Doesn't Remind Me,0o995gJCGebaza0LWybToU,61,2005,alt-rock,0.457,0.768,9,-3.592,1,0.0378,0.169,0.0,0.103,0.232,99.739,255000,4,True
1231,Dylan Scott,Hooked,3DV49ruvI5Sl6iisPZAc2c,58,2017,country,0.597,0.721,9,-6.422,1,0.0356,0.0362,0.0,0.0832,0.437,132.054,149293,4,True
1232,Triumphant Quartet,We Welcome Your Holy Spirit,5Mh7I7MM6MSW8UmyvVEkgy,13,2017,gospel,0.518,0.362,5,-10.142,1,0.0252,0.142,7.96e-05,0.103,0.105,91.022,202613,4,False
1233,AJR,Bang!,5FQPpxOXsvkMN6v18gtpwY,70,2021,pop,0.74,0.517,1,-6.233,0,0.0506,0.0183,0.0,0.0558,0.698,139.917,170858,4,True
1234,Palisades,Dark,2w3v2EjH3uw7hgWnbMRsRG,31,2017,metal,0.519,0.85,6,-5.538,0,0.0384,0.0209,0.0,0.124,0.575,167.982,201506,4,False
1235,Loren Allred,Never Enough,0Gl5s8IhMmQE5YQwM8Qx1J,73,2017,show-tunes,0.277,0.394,8,-8.903,1,0.0336,0.423,0.0,0.0952,0.227,86.777,207787,3,True
1236,Saint300,Good Day,0qL3BfAR6clHT1asY9K3AH,1,2023,indian,0.644,0.59,10,-12.377,0,0.607,0.653,0.0,0.12,0.534,90.184,115409,4,False
1237,Selena Gomez,Boyfriend,5EBtY2shIV1vmY4bnvvV6T,58,2020,dance,0.811,0.512,2,-6.38,1,0.173,0.216,0.0266,0.077,0.336,92.025,161188,4,True
1238,Ay-Kherel,Tyvam Hemneri,1JuvZtZQhHsmmpIigV2XJj,23,2004,folk,0.723,0.328,5,-19.064,1,0.0548,0.884,0.000576,0.122,0.855,116.489,105160,4,False
1239,Meek Mill,Wins & Losses,2sBHQfX9QxJwGcdutAj6Pj,56,2017,hip-hop,0.683,0.854,2,-3.915,1,0.196,0.0948,0.0,0.267,0.131,92.006,189057,4,True
1240,Myq Kaplan,"Fist Bumps, Duck Heads, And Don't Listen to This One Either, Grandma!",3ER3P6GdliJTAweJByG4iD,25,2014,comedy,0.507,0.867,3,-10.633,1,0.944,0.861,0.0,0.598,0.626,88.804,146635,4,False
1241,Ben Tov,Don't Stop,0JGNqV7wG1Jqww28laD43l,20,2023,techno,0.73,0.637,10,-9.433,0,0.0526,0.0582,0.919,0.0806,0.256,123.006,386581,4,False
1242,Sergio Dalma,Si te vas,0zBwMCv94qBBON3jM570fC,24,2013,spanish,0.357,0.64,9,-3.813,0,0.0331,0.141,0.0,0.143,0.317,93.549,234213,4,False
1243,Calvin Harris,Summer,6YUTL4dYpB9xZO5qExPf05,80,2014,dance,0.596,0.856,4,-3.556,0,0.0346,0.0211,0.0178,0.141,0.743,127.949,222533,4,True
1244,Rich The Kid,Splashin,3KLo7ByvjCNyBrfz5DZ2mO,60,2019,hip-hop,0.942,0.382,10,-8.099,1,0.564,0.00192,0.0,0.092,0.379,100.017,177864,4,True
1245,Martin Garrix,Animals,1xMLthTaWJieT9YGV1hyS5,57,2014,dance,0.676,0.865,1,-6.381,1,0.0389,0.00105,0.648,0.382,0.0372,128.006,303773,4,True
1246,Drake,From Florida With Love,0YkUwXxnTkeJBvt5upeEtP,61,2020,hip-hop,0.787,0.477,6,-7.837,0,0.199,0.768,0.0,0.104,0.476,80.506,234783,4,True
1247,Toby Keith,American Soldier,0oVWPlnK5eAqnJCVB0FvpP,54,2003,country,0.565,0.541,9,-8.426,1,0.0376,0.193,3.45e-06,0.0582,0.226,82.006,263333,4,True
1248,Tin Hat Trio,The Longest Night,37H3MFPor6jJE8ymISuNWP,19,2008,jazz,0.4,0.15,9,-12.929,0,0.0329,0.84,0.0022,0.1,0.191,112.421,234413,3,False
1249,Kash Trivedi,Elements - Original Mix,2T4rXhXWKvmjip75lIk1Gm,0,2014,indian,0.467,0.897,8,-5.431,1,0.0819,0.000812,0.926,0.0631,0.232,127.954,404972,4,False
1250,Alka Yagnik,Ki Marsum Elo Re,7f6drxQvEw0xmtOLGtL8Re,2,2023,k-pop,0.51,0.764,0,-11.936,0,0.0599,0.641,0.0538,0.285,0.801,175.305,379693,4,False
1251,Lara Fabian,I Will Love Again,1raT3L0NJtc10t7xNgHJZ1,47,2000,french,0.643,0.757,9,-8.031,0,0.0347,0.0435,1.35e-06,0.0883,0.471,126.975,223040,4,True
1252,Matt Stell,Prayed For You,4j6GMcVcqZf1r0GDqMtYp6,61,2019,country,0.6,0.698,9,-5.86,1,0.0355,0.0724,1.64e-06,0.113,0.57,140.032,210373,4,True
1253,Dierks Bentley,I Hold On,01e8dGbulrphX8j3fZDQYk,62,2014,country,0.614,0.715,0,-6.451,1,0.0445,0.0849,0.000316,0.102,0.231,117.956,279533,4,True
1254,The Sound Of Animals Fighting,Uzbekistan,0LjbyneVL9cZD7XwW9ohJx,14,2008,hardcore,0.31,0.947,0,-6.729,1,0.208,0.0171,0.329,0.679,0.31,114.711,447520,4,False
1255,Passion Pit,On My Way,2u295Qd2IeM1V8AsNyz0Zv,28,2012,alt-rock,0.458,0.68,5,-6.16,1,0.0306,0.0214,1.31e-05,0.1,0.252,115.017,227067,4,False
1256,Sugarland,Already Gone,6Gd842MwS4ySeBdQTU09sh,41,2008,country,0.48,0.596,1,-5.844,1,0.03,0.214,1.06e-05,0.151,0.332,154.769,275867,3,True
1257,Ciara,And I,1Jp9n1uHB72CfK31j4mEPh,49,2004,dance,0.691,0.389,6,-10.125,1,0.0653,0.255,0.0,0.0981,0.437,122.219,233840,4,True
